,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,price
224,v1r1ZUcX2Xa8MijwF8dtrw,dukes-la-jolla-la-jolla,Duke's La Jolla,https://s3-media3.fl.yelpcdn.com/bphoto/6EAS55xRwHUf3O777LRgEw/o.jpg,False,https://www.yelp.com/biz/dukes-la-jolla-la-jolla?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,2588,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,['delivery'],+18584545888,(858) 454-5888,12843.959690007223,32.84932,-117.27256,1216 Prospect St,,,La Jolla,92037,US,CA,"['1216 Prospect St', 'La Jolla, CA 92037']",$$
225,i3pFYZEpaDzh_ZutlcBmUw,tacos-el-tuerto-san-diego,Tacos El Tuerto,https://s3-media1.fl.yelpcdn.com/bphoto/Kl2D_ynX3shZY_AwgOPlsA/o.jpg,False,https://www.yelp.com/biz/tacos-el-tuerto-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,17,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"['pickup', 'delivery']",+18582134072,(858) 213-4072,8481.592686702217,32.71446,-117.16045,868 Fifth Ave,,,San Diego,92101,US,CA,"['868 Fifth Ave', 'San Diego, CA 92101']",
226,tIWBH5Qe45JFtKrDbBeJHQ,cotijas-taco-shop-santee,Cotijas Taco Shop,https://s3-media1.fl.yelpcdn.com/bphoto/SUo0-SS_7X8e36Ta98Mnpg/o.jpg,False,https://www.yelp.com/biz/cotijas-taco-shop-santee?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,377,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+16195620940,(619) 562-0940,15344.158294197903,32.83833,-117.0,9121 Mission Gorge Rd,,,Santee,92071,US,CA,"['9121 Mission Gorge Rd', 'Santee, CA 92071']",$
227,_zgBKp6fzkwT7pGS_ndRxg,luce-bar-and-kitchen-san-diego,Luce Bar & Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/HHEoj9p4xlQLm6tSDizTSA/o.jpg,False,https://www.yelp.com/biz/luce-bar-and-kitchen-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,867,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,['delivery'],+16192750321,(619) 275-0321,5046.346385321544,32.7815817309062,-117.206996497221,1959 Morena Blvd,,,San Diego,92110,US,CA,"['1959 Morena Blvd', 'San Diego, CA 92110']",$$
228,aLXk0pxmNEi1_ljjLfyDxA,mi-pana-lincoln-acres,Mi Pana,https://s3-media2.fl.yelpcdn.com/bphoto/BOadRYIaLWBlfrO-Sv7u1Q/o.jpg,False,https://www.yelp.com/biz/mi-pana-lincoln-acres?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,243,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'colombian', 'title': 'Colombian'}]",4.5,"['pickup', 'delivery']",+16198564106,(619) 856-4106,15026.59278125599,32.665444,-117.093353,2241 Highland Ave,,,Lincoln Acres,91950,US,CA,"['2241 Highland Ave', 'Lincoln Acres, CA 91950']",$
229,84FRvYGAhL8Qx9Mu6dfuXQ,la-cocina-ramona,La Cocina,https://s3-media2.fl.yelpcdn.com/bphoto/OXQDBGGslCWxM5NkJMPHyg/o.jpg,False,https://www.yelp.com/biz/la-cocina-ramona?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,158,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+17607898332,(760) 789-8332,39157.89986266276,33.04504,-116.86392,681 Main St,,,Ramona,92065,US,CA,"['681 Main St', 'Ramona, CA 92065']",$
230,_NYKEXUiEzOdvbWrWEU-pA,rancho-viejo-mexican-food-san-diego-2,Rancho Viejo Mexican Food,https://s3-media1.fl.yelpcdn.com/bphoto/ZrfA-cseCi6gk2Z0JYi-vg/o.jpg,False,https://www.yelp.com/biz/rancho-viejo-mexican-food-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,275,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['pickup', 'delivery']",+18585246554,(858) 524-6554,25743.682104018742,33.0130033,-117.0775957,16479 Bernardo Center Dr,,,San Diego,92128,US,CA,"['16479 Bernardo Center Dr', 'San Diego, CA 92128']",$
231,SyjNP1nHe54o74OSTm7ang,tj-tacos-escondido-3,TJ Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/yRSKGsSGGXYV1FnRD6F-CQ/o.jpg,False,https://www.yelp.com/biz/tj-tacos-escondido-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1790,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['pickup'],+17602947511,(760) 294-7511,38319.20162454954,33.1283149714616,-117.072496153414,802 E Valley Pkwy,,,Escondido,92025,US,CA,"['802 E Valley Pkwy', 'Escondido, CA 92025']",$
232,VknIQhhb1d6I9-E15dInPw,las-brisas-mexican-cuisine-san-marcos,Las Brisas Mexican Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/T935nV6AzYLUwJjIc6uKsA/o.jpg,False,https://www.yelp.com/biz/las-brisas-mexican-cuisine-san-marcos?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,812,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['pickup', 'delivery']",+17607989906,(760) 798-9906,38590.18100379488,33.13491,-117.20545,577 S Rancho Santa Fe Rd,Ste 105,,San Marcos,92078,US,CA,"['577 S Rancho Santa Fe Rd', 'Ste 105', 'San Marcos, CA 92078']",$
233,3ixk3B_hBkkuTRhaybXelQ,supernatural-sea-to-sandwich-san-diego,Supernatural Sea to Sandwich,https://s3-media4.fl.yelpcdn.com/bphoto/UK6v6LRmN_wRzxmmL-akdg/o.jpg,False,https://www.yelp.com/biz/supernatural-sea-to-sandwich-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1592,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"['pickup', 'delivery']",+18588317835,(858) 831-7835,9932.13164078932,32.8796599380467,-117.161729661902,7094 Miramar Rd,Ste 122,,San Diego,92121,US,CA,"['7094 Miramar Rd', 'Ste 122', 'San Diego, CA 92121']",$$
234,ugE0Fy4kq4vk7_CYekS8HQ,el-zarape-mexican-eatery-san-diego,El Zarape Mexican Eatery,https://s3-media4.fl.yelpcdn.com/bphoto/8xfwaTrYlWGuiYxhoCPWtg/o.jpg,False,https://www.yelp.com/biz/el-zarape-mexican-eatery-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,204,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"['pickup', 'delivery']",+16197940358,(619) 794-0358,3833.9125589085284,32.7629249542952,-117.129313051701,3038 Adams Ave,,,San Diego,92116,US,CA,"['3038 Adams Ave', 'San Diego, CA 92116']",$$
235,oLcs55BOZ1n_EkJrcwZ42g,santa-ana-fresh-mexican-food-san-diego-2,Santa Ana Fresh Mexican Food,https://s3-media1.fl.yelpcdn.com/bphoto/SnhLox4p0vhDJvp8VXBdyg/o.jpg,False,https://www.yelp.com/biz/santa-ana-fresh-mexican-food-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,84,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",+16194589359,(619) 458-9359,6844.550483266934,32.749432,-117.099627,4403 University Ave,Ste 100,,San Diego,92105,US,CA,"['4403 University Ave', 'Ste 100', 'San Diego, CA 92105']",$
236,71RzJorScQWQ_FLUV9Zvrg,taqueria-el-cino-san-diego-5,Taqueria El Cino,https://s3-media4.fl.yelpcdn.com/bphoto/AE_ZhgN434FQmrYthc41qA/o.jpg,False,https://www.yelp.com/biz/taqueria-el-cino-san-diego-5?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,140,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"['pickup', 'delivery']",+16198165758,(619) 816-5758,23649.475135600005,32.58346667,-117.09651333,1719 Palm Ave,,,San Diego,92154,US,CA,"['1719 Palm Ave', 'San Diego, CA 92154']",$
237,Xn8LOOlpWIgPgVTp0ipxMA,californias-taco-shop-national-city-2,California's Taco Shop,https://s3-media4.fl.yelpcdn.com/bphoto/7y44T0fsu14zncFp2ckraQ/o.jpg,False,https://www.yelp.com/biz/californias-taco-shop-national-city-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,240,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",+16192633000,(619) 263-3000,12696.785529527566,32.6854446926571,-117.101089183992,51 N Highland Ave,Ste H,,National City,91950,US,CA,"['51 N Highland Ave', 'Ste H', 'National City, CA 91950']",$
238,_kmrTnOQneDoNMHIjRo3sQ,los-panchos-taco-shop-san-diego,Los Panchos Taco Shop,https://s3-media3.fl.yelpcdn.com/bphoto/jpSltt3h7rDjK5YRdvNQDg/o.jpg,False,https://www.yelp.com/biz/los-panchos-taco-shop-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,219,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,['delivery'],+16195825064,(619) 582-5064,6778.737155736551,32.79221,-117.08168,5182 Waring Rd,,,San Diego,92120,US,CA,"['5182 Waring Rd', 'San Diego, CA 92120']",$
239,czvhTa_GysHOwlRUGmV_EQ,o-my-taco-san-diego,O My Taco,https://s3-media1.fl.yelpcdn.com/bphoto/udmu5qEsjSRBRhrzbzKlRg/o.jpg,False,https://www.yelp.com/biz/o-my-taco-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,27,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,[],+18588768226,(858) 876-8226,3805.629636720888,32.824792,-117.154495,4633 Convoy St,Ste 103,SOHO Gastropub,San Diego,92102,US,CA,"['4633 Convoy St', 'Ste 103', 'SOHO Gastropub', 'San Diego, CA 92102']",$
240,lufX3zagRcN8yHCGh_xagA,city-tacos-la-mesa-2,City Tacos,https://s3-media2.fl.yelpcdn.com/bphoto/Ez2kLI-E0NaiERWhroARWQ/o.jpg,False,https://www.yelp.com/biz/city-tacos-la-mesa-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,744,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,"['pickup', 'delivery']",+16194677999,(619) 467-7999,13003.460242020055,32.7650642806573,-117.018342186508,8325 La Mesa Blvd,,,La Mesa,91942,US,CA,"['8325 La Mesa Blvd', 'La Mesa, CA 91942']",$$
241,W8KysN0-Qiy5wIFE0wdA0A,dos-brasas-san-diego-2,Dos Brasas,https://s3-media1.fl.yelpcdn.com/bphoto/RyVOc--EJQNrzxM5LpTFIA/o.jpg,False,https://www.yelp.com/biz/dos-brasas-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,470,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+16192916527,(619) 291-6527,5861.455027550334,32.744945526123,-117.185447692871,1890 San Diego Ave,,,San Diego,92110,US,CA,"['1890 San Diego Ave', 'San Diego, CA 92110']",$
242,WG4QTcnlSh4eKylSM6lICg,juniper-and-ivy-san-diego-2,Juniper & Ivy,https://s3-media1.fl.yelpcdn.com/bphoto/LqkBKiHMrUn-yk3SPMzDFA/o.jpg,False,https://www.yelp.com/biz/juniper-and-ivy-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,2887,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,['delivery'],+16192699036,(619) 269-9036,7197.998124612734,32.7274546,-117.1711882,2228 Kettner Blvd,,,San Diego,92101,US,CA,"['2228 Kettner Blvd', 'San Diego, CA 92101']",$$$$
243,N3aGNln4jjAfdDlIu-9uWw,jimmy-carters-mexican-cafe-san-diego-4,Jimmy Carter's Mexican Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/ASKZToPFesOKSW9F06xBPQ/o.jpg,False,https://www.yelp.com/biz/jimmy-carters-mexican-cafe-san-diego-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,826,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['pickup', 'delivery']",+16192952070,(619) 295-2070,5813.59001810895,32.73865133,-117.16052217,3172 5th Ave,,,San Diego,92103,US,CA,"['3172 5th Ave', 'San Diego, CA 92103']",$$
244,jfCSIBcIN4SWyD2eON8qtA,cotixan-mexican-food-san-diego-5,Cotixan Mexican Food,https://s3-media3.fl.yelpcdn.com/bphoto/Y7FQXH32H68OFNj2SNr3pg/o.jpg,False,https://www.yelp.com/biz/cotixan-mexican-food-san-diego-5?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,822,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,['delivery'],+18583972227,(858) 397-2227,13630.0617724283,32.91298,-117.146587,8214 Mira Mesa Blvd,Ste 101,,San Diego,92126,US,CA,"['8214 Mira Mesa Blvd', 'Ste 101', 'San Diego, CA 92126']",$
245,FeFVCWONfCuwgZgNfTWh-w,don-tommys-mexican-food-san-diego,Don Tommy's Mexican Food,https://s3-media3.fl.yelpcdn.com/bphoto/ymtlb9CIzSYgZm301-mO3g/o.jpg,False,https://www.yelp.com/biz/don-tommys-mexican-food-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,304,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",+16192557977,(619) 255-7977,9164.223372498487,32.74306,-117.23436,4145 Voltaire St,,,San Diego,92107,US,CA,"['4145 Voltaire St', 'San Diego, CA 92107']",$
246,vRkXN6aMDDA0unAfz-XXyQ,cancun-mexican-and-seafood-encinitas-2,Cancun Mexican and Seafood,https://s3-media4.fl.yelpcdn.com/bphoto/fLfTU99Sr4Xyax9I9ZSSmg/o.jpg,False,https://www.yelp.com/biz/cancun-mexican-and-seafood-encinitas-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,418,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,['delivery'],+17606333333,(760) 633-3333,35174.39768357793,33.079513,-117.30749,1766 N Coast Hwy 101,Unit B,,Encinitas,92024,US,CA,"['1766 N Coast Hwy 101', 'Unit B', 'Encinitas, CA 92024']",$
247,cmCJdn5VTyqjN2cWCTF4WA,royal-rooster-san-diego-2,Royal Rooster,https://s3-media3.fl.yelpcdn.com/bphoto/KUY4oxY7B9FDygpzPVGkjQ/o.jpg,False,https://www.yelp.com/biz/royal-rooster-san-diego-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,290,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['pickup', 'delivery']",+16195429295,(619) 542-9295,8201.083940483428,32.76303308592226,-117.2354607000238,1717 Quivira Rd,,,San Diego,92109,US,CA,"['1717 Quivira Rd', 'San Diego, CA 92109']",$$
248,FxNz8EBhblRePdfFPVeJAw,rincon-azteca-homestyle-mexican-restaurant-san-diego,Rincon Azteca Homestyle Mexican Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/U_VWu46AAO8fONcYv6PJiw/o.jpg,False,https://www.yelp.com/biz/rincon-azteca-homestyle-mexican-restaurant-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,55,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,['delivery'],+16196961299,(619) 696-1299,9943.157053694678,32.70263,-117.13551,2172 Ocean View Blvd,,,San Diego,92113,US,CA,"['2172 Ocean View Blvd', 'San Diego, CA 92113']",$
249,GleECLNZo2N3v02buY547A,mariscos-los-cuates-chula-vista,Mariscos Los Cuates,https://s3-media3.fl.yelpcdn.com/bphoto/59HJkVZADiA8p-FPKvVT5g/o.jpg,False,https://www.yelp.com/biz/mariscos-los-cuates-chula-vista?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,463,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"['pickup', 'delivery']",+16198165042,(619) 816-5042,17663.709679530442,32.6441529092167,-117.080846432944,217 3rd Ave,,,Chula Vista,91910,US,CA,"['217 3rd Ave', 'Chula Vista, CA 91910']",$$
250,FBnyTrLLdQYuH0Zh8J5CbQ,rolbertos-mexican-food-san-diego,Rolberto's Mexican Food,https://s3-media4.fl.yelpcdn.com/bphoto/A2bVC70j89gLYaCEqyhwuA/o.jpg,False,https://www.yelp.com/biz/rolbertos-mexican-food-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,198,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],+16195630438,(619) 563-0438,4468.059578307209,32.76359,-117.11876,3462 Adams Ave,,,San Diego,92116,US,CA,"['3462 Adams Ave', 'San Diego, CA 92116']",$
251,zG7Lv7Jc4ltvUr7Zaz0K5A,los-alejandros-san-diego,Los Alejandro's,https://s3-media3.fl.yelpcdn.com/bphoto/CtStCqd4RU0tCqqN243sOQ/o.jpg,False,https://www.yelp.com/biz/los-alejandros-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,40,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],+16194970237,(619) 497-0237,4995.381315092037,32.74863,-117.13473,2704 University Ave,,,San Diego,92104,US,CA,"['2704 University Ave', 'San Diego, CA 92104']",
252,TdL_FOGV36Yc4TyM0QgRdA,don-carlos-taco-shop-la-jolla,Don Carlos Taco Shop,https://s3-media3.fl.yelpcdn.com/bphoto/8AQG-gcNw0uDpPDiH9nLZg/o.jpg,False,https://www.yelp.com/biz/don-carlos-taco-shop-la-jolla?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,712,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"['pickup', 'delivery']",+18584560462,(858) 456-0462,12574.690302672754,32.83969,-117.2752,737 Pearl St,Ste 113,,La Jolla,92037,US,CA,"['737 Pearl St', 'Ste 113', 'La Jolla, CA 92037']",$
253,Dn0c3hCvCHYPY4zPGQ2N7w,not-not-tacos-san-diego,Not Not Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/OfFEgW_nR7D5_yhEyosI_A/o.jpg,False,https://www.yelp.com/biz/not-not-tacos-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,393,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"['pickup', 'delivery']",+16192696725,(619) 269-6725,7601.394162934105,32.723171,-117.167677,550 W Date St,Ste B,,San Diego,92101,US,CA,"['550 W Date St', 'Ste B', 'San Diego, CA 92101']",$$
254,_kWPHb4a5PAON-E2CoOluQ,tacos-asadero-san-diego,Tacos Asadero,https://s3-media2.fl.yelpcdn.com/bphoto/ScE6K6o9t-c_9I2HZ51ztw/o.jpg,False,https://www.yelp.com/biz/tacos-asadero-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,238,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],+18585922600,(858) 592-2600,25153.621277075337,33.00225,-117.059148,15721 Bernardo Heights Pkwy,,,San Diego,92128,US,CA,"['15721 Bernardo Heights Pkwy', 'San Diego, CA 92128']",$
255,_gpPJXtcxwpRRSJjQ8Erow,el-rodeo-taco-shop-san-diego,El Rodeo Taco Shop,https://s3-media4.fl.yelpcdn.com/bphoto/os5gF3rBL1h_K1wurb1I1g/o.jpg,False,https://www.yelp.com/biz/el-rodeo-taco-shop-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,259,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,"['pickup', 'delivery']",+16192291840,(619) 229-1840,6743.396009529592,32.7914183,-117.08195,5149 Waring Rd,,,San Diego,92120,US,CA,"['5149 Waring Rd', 'San Diego, CA 92120']",$
256,tMxgORlnyro6R7gUpohpkA,stars-and-stripes-taco-shop-san-diego-3,Stars & Stripes Taco Shop,https://s3-media1.fl.yelpcdn.com/bphoto/UKj8BhWTcA59t5t_P3XH7A/o.jpg,False,https://www.yelp.com/biz/stars-and-stripes-taco-shop-san-diego-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,127,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"['pickup', 'delivery']",+18584501610,(858) 450-1610,10085.202588777967,32.877183,-117.186113,5706 Miramar Rd,,,San Diego,92121,US,CA,"['5706 Miramar Rd', 'San Diego, CA 92121']",$
257,t546-VZbBvO6zGk1SuIhFQ,urbana-mexican-gastronomy-san-diego,URBANA Mexican Gastronomy,https://s3-media4.fl.yelpcdn.com/bphoto/Ojyl7h8VsLdXMummiArc_w/o.jpg,False,https://www.yelp.com/biz/urbana-mexican-gastronomy-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,51,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,[],+18589257236,(858) 925-7236,19220.06945109668,32.94994354361632,-117.23374920250745,12841 El Camino Real,,Sky Deck,San Diego,92130,US,CA,"['12841 El Camino Real', 'Sky Deck', 'San Diego, CA 92130']",
258,Ve1N_Y3lwtI4UYwDvUEtZg,cross-street-san-diego,Cross Street,https://s3-media3.fl.yelpcdn.com/bphoto/6_qyHE810GL_ZSkmR118OQ/o.jpg,False,https://www.yelp.com/biz/cross-street-san-diego?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1862,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"['pickup', 'delivery']",+18584306001,(858) 430-6001,3293.775226071546,32.820203,-117.154722,4403 Convoy St,,,San Diego,92111,US,CA,"['4403 Convoy St', 'San Diego, CA 92111']",$$
